forecast_date,target_end_date,location,target,quantile,value,type
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.01,17.67046963731192,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.025,21.327577432856486,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.05,24.364078129921342,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.1,27.70632879534914,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.15,29.835602747786563,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.2,31.680075123953,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.25,33.24272738889399,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.3,34.6176739674767,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.35,35.824569567516285,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.4,37.04961870705435,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.45,38.209373906166746,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.5,39.42965258689847,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.55,40.571860538685655,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.6,41.56648642320042,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.65,42.78438405514807,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.7,44.047558690228136,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.75,45.351921131252425,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.8,46.86694902318731,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.85,48.585978220942984,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.9,50.79280062217961,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.95,54.17103316367112,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.975,56.73527629733975,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.99,60.034925654427674,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.01,-25.13143939723011,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.025,-18.818361575985744,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.05,-11.786871941979602,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.1,-4.885454751312748,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.15,-0.2629074121099015,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.2,3.3475380897044955,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.25,6.687137668870008,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.3,9.447974106516542,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.35,12.031911056042112,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.4,14.356206397198429,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.45,16.722065930531613,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.5,19.155256401107565,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.55,21.353211944653662,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.6,23.469897332483942,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.65,26.06338546486692,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.7,28.488232230452592,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.75,30.97994881442373,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.8,34.10054141021163,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.85,37.76141223712057,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.9,42.288517090107874,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.95,48.589494594078324,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.975,54.49849227793101,quantile
2022-06-06,2022-06-18,09,2 wk ahead inc flu hosp,0.99,61.70930299923297,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.01,-78.14263712433178,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.025,-66.55216307392978,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.05,-55.93884573389749,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.1,-45.55124492638156,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.15,-37.34346595020419,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.2,-31.615500581242447,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.25,-26.814285967207475,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.3,-22.6865874135533,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.35,-18.47890631414474,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.4,-14.668751175679324,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.45,-11.16339561357154,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.5,-7.861229802531206,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.55,-4.322293324724777,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.6,-0.741709759089242,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.65,2.5846512221982914,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.7,6.242240723758981,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.75,10.39609614172089,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.8,14.518539366217913,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.85,19.19901179423759,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.9,25.51599246028176,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.95,35.31546321779162,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.975,44.029484568470856,quantile
2022-06-06,2022-06-25,09,3 wk ahead inc flu hosp,0.99,53.244740617292685,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.01,-136.18643893304917,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.025,-116.39953712372623,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.05,-100.53046146248911,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.1,-84.97410848832365,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.15,-73.29904745782221,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.2,-64.40249819918184,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.25,-56.94680954346454,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.3,-51.07714401846543,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.35,-45.14720235160775,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.4,-39.932496371689815,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.45,-34.812003311062576,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.5,-30.070399910638116,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.55,-25.31995532483534,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.6,-20.670783744145652,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.65,-16.118097451128065,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.7,-10.787839859282277,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.75,-5.9928324479878565,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.8,-0.5993707286125596,quantile
2022-06-06,2022-07-02,09,4 wk ahead inc flu hosp,0.85,5.967901082373103,quantile
