forecast_date,target_end_date,location,target,quantile,value,type
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.01,-9.949216889111621,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.025,-4.681897954967014,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.05,-0.704760838566619,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.1,3.8592786937083425,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.15,7.23291886494436,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.2,9.671569539336351,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.25,11.878713925974525,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.3,13.84049927360317,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.35,15.753551064027262,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.4,17.40734856273662,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.45,19.067074354927488,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.5,20.810329257092718,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.55,22.508464677393327,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.6,24.150817214007542,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.65,25.871923773414895,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.7,27.62103635292264,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.75,29.83303206875261,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.8,31.899445437953144,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.85,34.55143205705367,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.9,37.77324021836262,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.95,42.57603804734291,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.975,46.59043912019777,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.99,51.0907701596666,quantile
