forecast_date,target_end_date,location,target,quantile,value,type
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.01,-20.059037126012694,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.025,-16.878144316783768,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.05,-13.989068286917027,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.1,-10.66241618823185,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.15,-8.676366006062779,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.2,-7.008242686604183,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.25,-5.6238652512842595,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.3,-4.456702984475583,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.35,-3.2789228946135798,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.4,-2.2183811398473043,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.45,-1.1751564009584528,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.5,-0.15961341600685328,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.55,0.9579566746396391,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.6,2.0883389943592228,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.65,3.2395206876863814,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.7,4.5723276408290765,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.75,5.69710933125979,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.8,7.0679825696907,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.85,8.86157330276623,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.9,10.917039880749218,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.95,14.13244498415965,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.975,17.25580290815738,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.99,21.020261682372755,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.01,-11.168292839852793,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.025,-8.294314593087352,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.05,-6.47529247344869,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.1,-4.645822502997176,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.15,-3.300319666111355,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.2,-2.0985494862013723,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.25,-1.1351971012960638,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.3,-0.2873681354257615,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.35,0.47679738752440776,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.4,1.215981192060794,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.45,1.8943248531279648,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.5,2.6412622074272405,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.55,3.350000024911631,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.6,3.9896479950857433,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.65,4.784202519465099,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.7,5.607081869915868,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.75,6.526686036506103,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.8,7.617730300296412,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.85,8.966837456359361,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.9,10.33511801800967,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.95,12.727259607187815,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.975,14.863762494882263,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.99,17.12727179428006,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.01,41.569657842698795,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.025,45.50319735261231,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.05,49.04304848898209,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.1,53.272356805900934,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.15,56.193986351302854,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.2,58.75647664174427,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.25,60.38622142113526,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.3,62.20514354491837,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.35,64.08811583603892,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.4,65.67906303306681,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.45,67.12839246490172,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.5,68.7457481065779,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.55,70.17896105243689,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.6,71.63064241307868,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.65,73.29217994234153,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.7,74.73744457137005,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.75,76.3726680396284,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.8,78.26277730687276,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.85,80.28252826074636,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.9,82.80253239773283,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.95,86.40378751173361,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.975,90.15101133592819,quantile
2022-01-17,2022-01-22,25,1 wk ahead inc flu hosp,0.99,93.75412321821122,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.01,-23.411916978342855,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.025,-20.241647928557622,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.05,-17.653399801394844,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.1,-14.34530851518725,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.15,-12.330321981963788,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.2,-10.82065612251617,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.25,-9.252545994354358,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.3,-8.058616031027409,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.35,-6.756421022672591,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.4,-5.688146948268536,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.45,-4.540583036431326,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.5,-3.4414927630060346,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.55,-2.3151822402391464,quantile
2022-01-17,2022-01-22,33,1 wk ahead inc flu hosp,0.6,-1.2311748355081684,quantile
