forecast_date,target_end_date,location,target,quantile,value,type
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.01,-12.37900298004121,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.025,-8.487611277299118,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.05,-5.175651722918937,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.1,-1.5563139064692963,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.15,0.6435722122938647,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.2,2.4940088109879506,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.25,4.06452257268945,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.3,5.543484651518102,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.35,6.846872347309816,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.4,8.146646834832229,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.45,9.276235147143812,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.5,10.324611538727865,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.55,11.482075091481722,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.6,12.737955798260364,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.65,14.071901739125774,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.7,15.372484423052606,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.75,16.74618404235386,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.8,18.3185759411453,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.85,19.945974525677357,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.9,22.247456355906543,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.95,25.54608033322737,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.975,28.278053266589414,quantile
2022-02-21,2022-02-26,09,1 wk ahead inc flu hosp,0.99,32.111138936051226,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.01,-5.5618545469828655,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.025,-3.5189985411995726,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.05,-1.9335267666182803,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.1,-0.02852966135248271,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.15,1.3338690967770628,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.2,2.344072083432307,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.25,3.0987828376996527,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.3,3.8587424309620055,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.35,4.554527812523336,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.4,5.252727300006966,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.45,5.833297361344981,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.5,6.453270376111267,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.55,7.053656203721331,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.6,7.689112609847335,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.65,8.447502963438419,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.7,9.14086068628271,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.75,9.939879685432654,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.8,10.791627615017397,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.85,11.800166305791143,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.9,13.119053986279422,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.95,15.060859855093147,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.975,17.073546609452062,quantile
2022-02-21,2022-02-26,23,1 wk ahead inc flu hosp,0.99,19.281908513396665,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.01,19.921269083673792,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.025,24.053917319878593,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.05,27.357651653049867,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.1,30.905754188768412,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.15,33.22787603937897,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.2,35.36024180450554,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.25,36.93898898579839,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.3,38.3315673948801,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.35,39.84439756979218,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.4,41.20732812917647,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.45,42.42033059702619,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.5,43.74256944947068,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.55,45.04957105951456,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.6,46.353521665361704,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.65,47.607569272019454,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.7,49.09365311031484,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.75,50.4672599995188,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.8,52.297179972566546,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.85,54.237119166563026,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.9,56.86618745247566,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.95,60.70278747595892,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.975,63.68030226850796,quantile
2022-02-21,2022-02-26,25,1 wk ahead inc flu hosp,0.99,67.69950405484084,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.01,-14.671803233457462,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.025,-11.16903291754987,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.05,-8.559712150389357,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.1,-5.486733866658113,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.15,-3.4241729222176747,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.2,-1.7527662187070716,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.25,-0.40242814909602154,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.3,0.7418457800316226,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.35,1.835211404725282,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.4,2.8679772141111903,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.45,3.80136622858866,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.5,4.765797927002057,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.55,5.699980331083058,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.6,6.713392265656371,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.65,7.706430175426027,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.7,8.703162979129836,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.75,9.830807608729685,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.8,11.057828620699052,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.85,12.435993248855787,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.9,14.39739219825068,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.95,17.087456157217666,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.975,19.45708858989437,quantile
2022-02-21,2022-02-26,33,1 wk ahead inc flu hosp,0.99,22.3188387698655,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.01,-5.189999214505514,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.025,-3.4855653541684193,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.05,-2.2847146651176424,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.1,-0.9749975238436234,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.15,-0.13171188919356247,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.2,0.5444254202853996,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.25,1.1268916395083788,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.3,1.6368546247057196,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.35,2.1185058183137326,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.4,2.5730319651631763,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.45,3.0303608452725554,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.5,3.411472025427165,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.55,3.82351751701364,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.6,4.268463775706473,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.65,4.716857834695406,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.7,5.209948655697879,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.75,5.7273670333477975,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.8,6.284906484879375,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.85,6.8818473188773,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.9,7.712355763831658,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.95,9.118233534466459,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.975,10.285182274613284,quantile
2022-02-21,2022-02-26,44,1 wk ahead inc flu hosp,0.99,11.71979099181859,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.01,-10.745590920968137,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.025,-9.649061815101701,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.05,-8.605911597438807,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.1,-7.418320613831881,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.15,-6.693245360747633,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.2,-6.153783818154413,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.25,-5.678187869743385,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.3,-5.225850763889155,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.35,-4.836279455435407,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.4,-4.442160365542617,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.45,-4.086119379832464,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.5,-3.741670088832369,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.55,-3.3454082406057406,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.6,-2.9834910551285954,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.65,-2.6379994875732224,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.7,-2.2476918287979553,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.75,-1.7826827574028035,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.8,-1.3012543432552237,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.85,-0.7098317608666568,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.9,0.08058170110521166,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.95,1.237544792332289,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.975,2.2353587230009833,quantile
2022-02-21,2022-02-26,50,1 wk ahead inc flu hosp,0.99,3.3830417892296496,quantile
2022-02-21,2022-03-05,09,2 wk ahead inc flu hosp,0.01,-16.701810330082182,quantile
