forecast_date,target_end_date,location,target,quantile,value,type
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.01,13.450830537221153,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.025,18.910070221434953,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.05,23.705590022071664,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.1,29.23200026478202,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.15,32.8135740178168,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.2,35.73818513148663,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.25,38.223374003829704,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.3,40.43021258208081,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.35,42.455823457308625,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.4,44.2828174005903,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.45,46.02328504407814,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.5,47.787507725887906,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.55,49.4085357240384,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.6,51.43737977934582,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.65,53.41510811921232,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.7,55.348162528548976,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.75,57.58239330675324,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.8,60.04370203775274,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.85,62.862772043365084,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.9,66.63355156080407,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.95,71.81777674146036,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.975,76.74944211276545,quantile
2022-05-16,2022-05-21,09,1 wk ahead inc flu hosp,0.99,82.29306368289512,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.01,6.244933216686404,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.025,9.197835951447226,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.05,11.99044057271927,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.1,15.436809083358135,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.15,17.501942818279723,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.2,19.18766988018095,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.25,20.722915666606298,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.3,22.007761706189402,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.35,23.323490751861698,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.4,24.40053070932922,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.45,25.49461756328663,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.5,26.553843184411875,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.55,27.64667621140137,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.6,28.79942524741406,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.65,29.995571271384875,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.7,31.24833528001724,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.75,32.64184705800961,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.8,34.11331203572914,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.85,35.90111749571443,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.9,38.02311709728128,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.95,41.387630016694935,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.975,44.38647488731658,quantile
2022-05-16,2022-05-21,23,1 wk ahead inc flu hosp,0.99,47.77646764902427,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.01,142.19271468398597,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.025,150.1422112242848,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.05,157.41225526131365,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.1,165.45689374081456,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.15,170.8268465620409,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.2,175.15093327416903,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.25,179.06179301040476,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.3,182.29369049224186,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.35,185.12190500731685,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.4,187.71263002627458,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.45,190.6868895494902,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.5,193.52289715405544,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.55,195.8999025359796,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.6,198.35398443758336,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.65,201.1898862883954,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.7,204.1152894974045,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.75,207.34013142910607,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.8,210.63053497268444,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.85,214.504595306597,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.9,219.97721165920052,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.95,227.03015980749208,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.975,232.87131735218506,quantile
2022-05-16,2022-05-21,25,1 wk ahead inc flu hosp,0.99,240.9399688389747,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.01,12.363077325982287,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.025,16.145704686807715,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.05,19.04519170986377,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.1,22.551285947649987,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.15,24.74698218736689,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.2,26.588640121387666,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.25,27.979829192675645,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.3,29.35017391900074,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.35,30.59763387131774,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.4,31.83418868870511,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.45,33.01202431675681,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.5,34.1654534428351,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.55,35.308007183120914,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.6,36.46877580516345,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.65,37.6177761766675,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.7,38.92576787828079,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.75,40.24617252448486,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.8,41.6693655677666,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.85,43.295642383536766,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.9,45.499507904652,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.95,48.587812910847425,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.975,51.50556527408479,quantile
2022-05-16,2022-05-21,33,1 wk ahead inc flu hosp,0.99,54.77513923722557,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.01,-5.611531063918699,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.025,-4.103885639078092,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.05,-2.8228975464409305,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.1,-1.2997735284800545,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.15,-0.3684677258107744,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.2,0.3254622777628753,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.25,0.8983624861542487,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.3,1.4670940664230296,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.35,1.9736554291038095,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.4,2.4201047192965626,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.45,2.8810177322792043,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.5,3.341515919012301,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.55,3.7818671365403786,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.6,4.249927003032039,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.65,4.759194839978305,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.7,5.250890201840489,quantile
2022-05-16,2022-05-21,44,1 wk ahead inc flu hosp,0.75,5.7914247645608725,quantile
