forecast_date,target_end_date,location,target,quantile,value,type
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.01,0.0,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.025,0.0,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.05,0.1900229426962279,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.1,3.1367847860696068,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.15,4.7683770836096,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.2,6.11204815372952,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.25,7.197324799190217,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.3,8.193854334878473,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.35,9.124765694068785,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.4,10.015814278356416,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.45,10.835091032716113,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.5,11.666341148686657,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.55,12.520823399147282,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.6,13.323318180502715,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.65,14.150102529942732,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.7,15.048227336405024,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.75,16.061395610969523,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.8,17.181330100899896,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.85,18.440341757265653,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.9,19.917478252038254,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.95,22.5079181002334,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.975,24.61264643096216,quantile
2022-03-21,2022-03-26,09,1 wk ahead inc flu hosp,0.99,27.09111787674067,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.01,4.787803655806251,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.025,6.281660333692939,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.05,7.514609941276257,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.1,8.90737149114658,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.15,9.842953975457576,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.2,10.6132831778405,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.25,11.194664630417275,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.3,11.705594721913064,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.35,12.212554101167632,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.4,12.659033215276043,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.45,13.119902710782563,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.5,13.55828085185038,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.55,13.981240300803288,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.6,14.393538392872298,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.65,14.84866286155104,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.7,15.295245439993131,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.75,15.850076773809102,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.8,16.393766909955293,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.85,17.024426545349847,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.9,17.921115137616855,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.95,19.17679213238596,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.975,20.31436244849643,quantile
2022-03-21,2022-03-26,23,1 wk ahead inc flu hosp,0.99,21.48506760359601,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.01,28.981930323409323,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.025,32.44271646789083,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.05,35.04368852565808,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.1,38.246723205121775,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.15,40.466800268299984,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.2,42.11537828861807,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.25,43.49445838893988,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.3,44.68732883551089,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.35,45.897828103542686,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.4,46.96558924904224,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.45,48.07273237555589,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.5,49.19876673034168,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.55,50.30789400271702,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.6,51.5361708825247,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.65,52.71214946871502,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.7,53.89562464848444,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.75,55.22149638147244,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.8,56.66378591680272,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.85,58.51830146830979,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.9,60.58271271162984,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.95,63.883434491243456,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.975,66.96399352696372,quantile
2022-03-21,2022-03-26,25,1 wk ahead inc flu hosp,0.99,71.26058595525845,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.01,0.0,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.025,0.0,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.05,0.0,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.1,0.0,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.15,0.9763928878070738,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.2,2.178193487746715,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.25,3.247975968960777,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.3,4.1165043392874505,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.35,4.907420852052929,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.4,5.654073360533294,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.45,6.442367679859545,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.5,7.170938616128145,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.55,7.927414595310402,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.6,8.723977033619535,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.65,9.533680391326504,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.7,10.464787821087658,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.75,11.343911486783355,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.8,12.254523092426496,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.85,13.428572005603788,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.9,14.944835458234536,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.95,17.26154625876866,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.975,19.129598550798352,quantile
2022-03-21,2022-03-26,33,1 wk ahead inc flu hosp,0.99,21.748379514624443,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.01,0.0,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.025,0.0,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.05,0.0,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.1,0.0,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.15,0.4013271308329939,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.2,1.005439471510345,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.25,1.4642459753827433,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.3,1.8880292774484004,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.35,2.2707943014024496,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.4,2.6134344580380096,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.45,2.946309916770597,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.5,3.271025884782171,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.55,3.601841735076733,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.6,3.928075307229316,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.65,4.277740792661182,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.7,4.661296132479815,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.75,5.061589699125733,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.8,5.485966975560802,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.85,5.990581340334718,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.9,6.675464748743415,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.95,7.645307855309536,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.975,8.575462070458146,quantile
2022-03-21,2022-03-26,44,1 wk ahead inc flu hosp,0.99,9.519752844993205,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.01,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.025,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.05,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.1,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.15,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.2,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.25,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.3,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.35,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.4,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.45,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.5,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.55,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.6,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.65,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.7,0.0,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.75,0.0318443217032195,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.8,0.4886403346701471,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.85,1.030342499515734,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.9,1.741044025023463,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.95,2.790173991384531,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.975,3.72184082273332,quantile
2022-03-21,2022-03-26,50,1 wk ahead inc flu hosp,0.99,4.902377901799705,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.01,0.0,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.025,0.0,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.05,0.0,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.1,0.0,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.15,0.0,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.2,0.0,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.25,0.0,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.3,0.0,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.35,0.9064456837650334,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.4,2.0972832340759,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.45,3.2088311431790304,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.5,4.38073197208458,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.55,5.510097728318762,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.6,6.706199548417907,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.65,7.989136311050704,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.7,9.281302501259177,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.75,10.681749255605387,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.8,12.278874137368938,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.85,14.113250283932947,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.9,16.567129525233778,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.95,20.02523997315007,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.975,23.688280908330796,quantile
2022-03-21,2022-04-02,09,2 wk ahead inc flu hosp,0.99,27.41165614526345,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.01,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.025,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.05,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.1,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.15,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.2,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.25,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.3,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.35,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.4,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.45,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.5,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.55,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.6,0.0,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.65,0.0103541651838529,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.7,0.5177394732494022,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.75,1.0966587898031963,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.8,1.7741189532120083,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.85,2.515659861474365,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.9,3.4485274319236434,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.95,4.980267972202965,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.975,6.434238215014162,quantile
2022-03-21,2022-04-02,23,2 wk ahead inc flu hosp,0.99,7.932051574444018,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.01,21.221104349205,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.025,25.527905366590357,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.05,29.463864581752837,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.1,33.40057526406104,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.15,36.16163693672065,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.2,38.21466798614948,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.25,39.92107783194789,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.3,41.48287235693565,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.35,42.94281482934914,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.4,44.37577144791106,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.45,45.72802984688787,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.5,46.95453056256656,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.55,48.2452748082896,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.6,49.54088173615375,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.65,50.79826681119347,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.7,52.21368365330058,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.75,53.79543779420503,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.8,55.52379878020167,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.85,57.64184959585947,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.9,60.293181557515815,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.95,64.11459301242606,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.975,67.95557897358088,quantile
2022-03-21,2022-04-02,25,2 wk ahead inc flu hosp,0.99,71.4675758551398,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.01,0.0,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.025,0.0,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.05,0.0,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.1,0.0,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.15,0.8424530828996443,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.2,2.003082726853153,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.25,3.0460778387096363,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.3,3.897693458364084,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.35,4.838693350089343,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.4,5.667970280146354,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.45,6.441900597147537,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.5,7.272356669797293,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.55,8.007107779965514,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.6,8.888582455273411,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.65,9.651515317767872,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.7,10.554825994528416,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.75,11.471719548403232,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.8,12.519592538879492,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.85,13.88685880513117,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.9,15.519085135607884,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.95,18.020680284008453,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.975,20.365199343016176,quantile
2022-03-21,2022-04-02,33,2 wk ahead inc flu hosp,0.99,23.420328375277403,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.01,0.0,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.025,0.0,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.05,0.0,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.1,0.0,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.15,0.0,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.2,0.0,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.25,0.0,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.3,0.0,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.35,0.0,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.4,0.0,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.45,0.2128001007005089,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.5,0.5522897631953699,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.55,0.8672923867342568,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.6,1.2148764269510357,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.65,1.5830280615694137,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.7,1.9260551338450893,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.75,2.298419464595061,quantile
2022-03-21,2022-04-02,44,2 wk ahead inc flu hosp,0.8,2.728532243522334,quantile
