forecast_date,target_end_date,location,target,quantile,value,type
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.01,5.669966248323905,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.025,7.299770683406427,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.05,8.524085463679569,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.1,10.106891179155408,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.15,11.06039988504712,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.2,11.808512881157489,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.25,12.489625672743124,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.3,12.976045642329487,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.35,13.594503032916373,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.4,14.130957670267255,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.45,14.632281421041172,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.5,15.110644845697163,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.55,15.636558016150424,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.6,16.1217950254538,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.65,16.72664859835904,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.7,17.237169571201783,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.75,17.836198423512254,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.8,18.59857882330998,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.85,19.329665233214595,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.9,20.265109818476578,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.95,21.61164297884195,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.975,23.00824566709553,quantile
2022-01-24,2022-01-29,09,1 wk ahead inc flu hosp,0.99,24.35842881927897,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.01,1.6962129684044092,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.025,4.8225378609268486,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.05,7.216606019319159,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.1,9.640104303878992,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.15,11.201817464603957,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.2,12.269340462884937,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.25,13.2425481671572,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.3,14.221179683366534,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.35,15.194067470044274,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.4,16.07543278418876,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.45,16.810825889217977,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.5,17.80394874105842,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.55,18.642081418281414,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.6,19.534797954390438,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.65,20.597233087993047,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.7,21.43950228346749,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.75,22.3123246730823,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.8,23.516206412712844,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.85,24.966002782389122,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.9,26.82976397677557,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.95,29.493184740667086,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.975,32.06303747024209,quantile
2022-01-24,2022-02-05,09,2 wk ahead inc flu hosp,0.99,34.81795980146343,quantile
2022-01-24,2022-02-12,09,3 wk ahead inc flu hosp,0.01,-2.7513434816774582,quantile
2022-01-24,2022-02-12,09,3 wk ahead inc flu hosp,0.025,1.5416274511991177,quantile
2022-01-24,2022-02-12,09,3 wk ahead inc flu hosp,0.05,5.321345767770235,quantile
2022-01-24,2022-02-12,09,3 wk ahead inc flu hosp,0.1,8.84510596089877,quantile
2022-01-24,2022-02-12,09,3 wk ahead inc flu hosp,0.15,11.290290368971782,quantile
2022-01-24,2022-02-12,09,3 wk ahead inc flu hosp,0.2,12.879029573191987,quantile
2022-01-24,2022-02-12,09,3 wk ahead inc flu hosp,0.25,14.488385811582445,quantile
2022-01-24,2022-02-12,09,3 wk ahead inc flu hosp,0.3,15.691421092903795,quantile
2022-01-24,2022-02-12,09,3 wk ahead inc flu hosp,0.35,16.979907550888424,quantile
2022-01-24,2022-02-12,09,3 wk ahead inc flu hosp,0.4,18.147467800688727,quantile
2022-01-24,2022-02-12,09,3 wk ahead inc flu hosp,0.45,19.30112523654966,quantile
