forecast_date,target_end_date,location,target,quantile,value,type
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.01,-26.5270719823579,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.025,-11.08476173128953,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.05,-2.9075682148151447,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.1,3.9315465429023377,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.15,8.139841104034016,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.2,11.131445274925028,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.25,13.593920874591532,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.3,15.82495097552705,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.35,17.888905072822926,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.4,19.764390992637008,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.45,21.453283557311885,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.5,23.146704040116717,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.55,24.9812968932555,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.6,26.860178553371526,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.65,28.68093032274797,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.7,30.72062809735769,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.75,32.86825137845092,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.8,35.67569995661812,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.85,39.298402275459395,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.9,44.55542566438157,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.95,55.962088844834746,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.975,69.60252036138397,quantile
2022-02-14,2022-02-19,01,1 wk ahead inc flu hosp,0.99,85.36211525868151,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.01,-9.867145474310158,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.025,-7.952577101921191,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.05,-6.481262693469134,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.1,-4.946147696650073,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.15,-3.9672771044320183,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.2,-3.227343022095272,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.25,-2.6026663426411423,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.3,-2.0363819077910037,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.35,-1.4953774644710598,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.4,-0.9909734599598449,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.45,-0.46800722333896316,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.5,0.0553617494053908,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.55,0.5633805973675572,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.6,1.1048605943092595,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.65,1.6429133010575308,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.7,2.333348144994524,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.75,3.0897126708196003,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.8,4.01824166876348,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.85,5.091944901647426,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.9,6.569926564108953,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.95,8.828001069969016,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.975,10.966070406405194,quantile
2022-02-14,2022-02-19,02,1 wk ahead inc flu hosp,0.99,13.359080788866928,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.01,-10.211315188302335,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.025,-4.546066076268617,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.05,0.742237367989583,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.1,6.5538355421887715,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.15,10.846208387746401,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.2,14.217548367866288,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.25,17.392715160644663,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.3,20.473740990467103,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.35,23.40529090714643,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.4,26.43880806175613,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.45,29.741434393801384,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.5,33.82318695800663,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.55,39.63834071786714,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.6,47.66942971460385,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.65,57.56918690975639,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.7,68.77832875607434,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.75,81.21112876360834,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.8,98.00488485004087,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.85,115.2493911790135,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.9,131.8835962380471,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.95,151.1853183915583,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.975,165.5567271725318,quantile
2022-02-14,2022-02-19,04,1 wk ahead inc flu hosp,0.99,181.25687827099824,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.01,10.092048268347627,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.025,13.736315630521743,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.05,16.518653483626107,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.1,20.23612577055357,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.15,22.531551609291736,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.2,24.388816014959176,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.25,25.969730178345884,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.3,27.371140053687913,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.35,28.727072866338027,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.4,30.219854789016264,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.45,31.577586892316297,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.5,32.91886662107497,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.55,34.19516422221479,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.6,35.64376591501625,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.65,37.15730624921984,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.7,38.76136434140613,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.75,40.65051450214125,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.8,42.88297389777255,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.85,45.755393074109,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.9,49.28992944672826,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.95,54.5534489438574,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.975,60.17447461851269,quantile
2022-02-14,2022-02-19,05,1 wk ahead inc flu hosp,0.99,66.3157492607588,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.01,-20.279558832417198,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.025,-13.80855612005491,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.05,-8.260559458089416,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.1,-0.7205549181479343,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.15,3.8485785430765516,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.2,7.146511230624224,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.25,10.213014789143028,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.3,12.737889331931754,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.35,15.279407202644883,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.4,17.52823640475397,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.45,19.681960521053924,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.5,21.833022922838538,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.55,23.845156359282843,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.6,25.92343398177715,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.65,28.211815029494385,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.7,30.4240802944374,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.75,32.90450551700783,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.8,35.605276425791246,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.85,38.717266602644884,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.9,42.222334478900784,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.95,48.044637614000756,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.975,53.20214627685299,quantile
2022-02-14,2022-02-19,06,1 wk ahead inc flu hosp,0.99,58.73743793586892,quantile
2022-02-14,2022-02-19,08,1 wk ahead inc flu hosp,0.01,-15.19854523291395,quantile
2022-02-14,2022-02-19,08,1 wk ahead inc flu hosp,0.025,-9.99858398444554,quantile
2022-02-14,2022-02-19,08,1 wk ahead inc flu hosp,0.05,-6.284660882656041,quantile
2022-02-14,2022-02-19,08,1 wk ahead inc flu hosp,0.1,-2.0193423856320822,quantile
2022-02-14,2022-02-19,08,1 wk ahead inc flu hosp,0.15,1.2370192289538902,quantile
2022-02-14,2022-02-19,08,1 wk ahead inc flu hosp,0.2,3.8492079393859036,quantile
2022-02-14,2022-02-19,08,1 wk ahead inc flu hosp,0.25,5.984865647563025,quantile
2022-02-14,2022-02-19,08,1 wk ahead inc flu hosp,0.3,8.122221009660974,quantile
2022-02-14,2022-02-19,08,1 wk ahead inc flu hosp,0.35,10.365542808382191,quantile
