forecast_date,target_end_date,location,target,quantile,value,type
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.01,-14.574919825224383,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.025,-7.25682592777683,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.05,-2.2172523581821992,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.1,3.7169960835954545,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.15,6.910862672234546,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.2,9.176170562866911,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.25,11.253369916314327,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.3,13.056908465583037,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.35,14.633272861790134,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.4,16.101128235493956,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.45,17.537634605297242,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.5,18.9902102151773,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.55,20.418000490448527,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.6,21.951083651364964,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.65,23.327012202928035,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.7,25.03365095180863,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.75,26.671302879417677,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.8,28.66310780244267,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.85,30.796538658043886,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.9,33.871654173484686,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.95,38.93905924893548,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.975,44.474748002929076,quantile
2022-02-28,2022-03-05,01,1 wk ahead inc flu hosp,0.99,52.00542581665975,quantile
2022-02-28,2022-03-05,02,1 wk ahead inc flu hosp,0.01,-4.028825715579993,quantile
2022-02-28,2022-03-05,02,1 wk ahead inc flu hosp,0.025,-2.58353235573891,quantile
2022-02-28,2022-03-05,02,1 wk ahead inc flu hosp,0.05,-1.5284799828059903,quantile
2022-02-28,2022-03-05,02,1 wk ahead inc flu hosp,0.1,-0.42652796263438136,quantile
2022-02-28,2022-03-05,02,1 wk ahead inc flu hosp,0.15,0.35590799647803867,quantile
2022-02-28,2022-03-05,02,1 wk ahead inc flu hosp,0.2,1.0082180518849118,quantile
2022-02-28,2022-03-05,02,1 wk ahead inc flu hosp,0.25,1.5078386020127812,quantile
2022-02-28,2022-03-05,02,1 wk ahead inc flu hosp,0.3,1.974650921901023,quantile
2022-02-28,2022-03-05,02,1 wk ahead inc flu hosp,0.35,2.3781070431454783,quantile
2022-02-28,2022-03-05,02,1 wk ahead inc flu hosp,0.4,2.747460739528876,quantile
2022-02-28,2022-03-05,02,1 wk ahead inc flu hosp,0.45,3.1000117600168826,quantile
2022-02-28,2022-03-05,02,1 wk ahead inc flu hosp,0.5,3.4724848658447396,quantile
